t,v_10,v_25,v_75,v_90
17.3,2.8597,11.1324,22.9185,28.0965
17.33333333,2.8597,11.108,22.8772,28.0965
17.36666667,2.8597,11.0836,22.8359,27.9782
17.4,2.8597,11.0592,22.7946,28.0965
17.43333333,2.8597,11.0348,22.7533,28.0965
17.46666667,2.8597,11.0104,22.712,28.0965
17.5,2.8597,10.986,22.6707,27.8074
17.53333333,2.8597,10.9616,22.6294,27.8074
17.56666667,2.85883,10.9372,22.5881,27.8074
17.6,2.84396,10.9128,22.547,27.83019667
17.63333333,2.82909,10.8884,22.547,27.85299333
17.66666667,2.81422,10.864,22.547,27.87579
17.7,2.79935,10.8396,22.547,27.89858667
17.73333333,2.78448,10.8152,22.547,27.92138333
17.76666667,2.76961,10.7908,22.547,27.94418
17.8,2.75474,10.7664,22.547,27.96697667
17.83333333,2.73987,10.742,22.547,27.98977333
17.86666667,2.725,10.7176,22.547,28.01257
17.9,2.71345,10.6932,22.547,28.03536667
17.93333333,2.680426667,10.6688,22.547,28.03310333
17.96666667,2.640803333,10.6444,22.53873333,28.02734
18,2.60118,10.62,22.53046667,28.02157667
18.03333333,2.561556667,10.5956,22.5222,28.01581333
18.06666667,2.521933333,10.5712,22.51393333,28.01005
18.1,2.48231,10.5468,22.50566667,28.00428667
18.13333333,2.442686667,10.5224,22.4974,27.99852333
18.16666667,2.403063333,10.498,22.48913333,27.99276
18.2,2.36344,10.48986667,22.48086667,27.98699667
18.23333333,2.323816667,10.48173333,22.4726,27.98123333
18.26666667,2.284193333,10.4736,22.46433333,27.97547
18.3,2.24457,10.46546667,22.45606667,27.96970667
18.33333333,2.204946667,10.45733333,22.4478,27.96394333
18.36666667,2.165323333,10.4492,22.43953333,27.95818
18.4,2.1257,10.44106667,22.4478,27.95241667
18.43333333,2.086076667,10.43293333,22.45606667,27.94665333
18.46666667,2.046453333,10.4248,22.46433333,27.94089
18.5,2.00683,10.41666667,22.4726,27.93512667
18.53333333,1.967206667,10.40853333,22.48086667,27.92936333
18.56666667,1.927583333,10.4004,22.48913333,27.9236
18.6,1.88796,10.39226667,22.4974,27.89469
18.63333333,1.848336667,10.38413333,22.50566667,27.86578
18.66666667,1.808713333,10.376,22.51393333,27.83687
18.7,1.76909,10.36786667,22.5222,27.80796
18.73333333,1.729466667,10.35973333,22.53046667,27.77905
18.76666667,1.689843333,10.3516,22.53873333,27.75014
18.8,1.65022,10.34346667,22.547,27.73767
18.83333333,1.610596667,10.33533333,22.53046667,27.72528
18.86666667,1.570973333,10.3272,22.51393333,27.71289
18.9,1.554646667,10.31906667,22.4974,27.7005
18.93333333,1.551433333,10.31093333,22.48086667,27.68232333
18.96666667,1.54822,10.3028,22.46433333,27.66414667
19,1.545006667,10.29466667,22.4478,27.64597
19.03333333,1.541793333,10.28653333,22.43126667,27.62779333
19.06666667,1.53858,10.2784,22.41473333,27.60961667
19.1,1.523956667,10.27026667,22.3982,27.59144
19.13333333,1.509333333,10.26213333,22.38166667,27.57326333
19.16666667,1.49471,10.254,22.36513333,27.55508667
19.2,1.480086667,10.22956667,22.3486,27.53691
19.23333333,1.465463333,10.20513333,22.33206667,27.51873333
19.26666667,1.45084,10.1807,22.31553333,27.50055667
19.3,1.436216667,10.15626667,22.299,27.48238
19.33333333,1.421593333,10.13183333,22.28246667,27.46420333
19.36666667,1.40697,10.1074,22.26593333,27.44602667
19.4,1.392346667,10.08296667,22.2494,27.42785
19.43333333,1.377723333,10.05853333,22.23286667,27.40967333
19.46666667,1.3631,10.0341,22.21633333,27.39149667
19.5,1.348476667,10.00966667,22.1998,27.37332
19.53333333,1.333853333,9.985233333,22.18326667,27.35514333
19.56666667,1.31923,9.9608,22.16673333,27.33696667
19.6,1.304606667,9.936366667,22.1502,27.32374
19.63333333,1.289983333,9.911933333,22.13366667,27.31051333
19.66666667,1.27536,9.8875,22.11713333,27.29728667
19.7,1.260736667,9.863066667,22.10886667,27.28406
19.73333333,1.246113333,9.838633333,22.1006,27.27083333
19.76666667,1.23149,9.8142,22.09233333,27.25760667
19.8,1.216866667,9.789766667,22.1006,27.24438
19.83333333,1.202243333,9.765333333,22.10886667,27.23115333
19.86666667,1.18762,9.7409,22.11713333,27.21792667
19.9,1.168036667,9.716466667,22.1254,27.21462
19.93333333,1.148453333,9.692033333,22.13366667,27.21379333
19.96666667,1.12887,9.6676,22.14193333,27.21296667
20,1.109286667,9.643166667,22.1502,27.21214
20.03333333,1.089703333,9.618733333,22.15846667,27.21131333
20.06666667,1.07012,9.5943,22.16673333,27.21048667
20.1,1.061946667,9.569866667,22.175,27.20966
20.13333333,1.053773333,9.545433333,22.18326667,27.20883333
20.16666667,1.0456,9.521,22.19153333,27.20800667
20.2,1.037426667,9.5373,22.1998,27.20718
20.23333333,1.029253333,9.5536,22.1998,27.20635333
20.26666667,1.02108,9.5699,22.19153333,27.20552667
20.3,1.012906667,9.5862,22.18326667,27.2047
20.33333333,1.004733333,9.6025,22.175,27.20387333
20.36666667,0.99656,9.6188,22.16673333,27.19560667
20.4,0.988386667,9.6351,22.16673333,27.18734
20.43333333,0.980213333,9.6514,22.175,27.17907333
20.46666667,0.97204,9.6677,22.18326667,27.17080667
20.5,0.963866667,9.684,22.19153333,27.16254
20.53333333,0.955693333,9.7003,22.1998,27.15427333
20.56666667,0.94752,9.7166,22.20806667,27.14600667
20.6,0.939346667,9.7329,22.21633333,27.13774
20.63333333,0.931173333,9.7492,22.2246,27.12947333
20.66666667,0.923,9.7655,22.23286667,27.12120667
20.7,0.914826667,9.7818,22.24113333,27.11294
20.73333333,0.906653333,9.7981,22.2494,27.10467333
20.76666667,0.89848,9.8144,22.25766667,27.09640667
20.8,0.890306667,9.8307,22.26593333,27.08814
20.83333333,0.882133333,9.847,22.2742,27.07987333
20.86666667,0.87396,9.8633,22.28246667,27.07160667
20.9,0.868266667,9.8796,22.29073333,27.06334
20.93333333,0.865723333,9.8959,22.299,27.05509667
20.96666667,0.888846667,9.9122,22.29073333,27.04685333
21,0.91197,9.9285,22.28246667,27.03861
21.03333333,0.935093333,9.935766667,22.2742,27.03036667
21.06666667,0.958216667,9.911,22.26593333,27.02212333
21.1,0.98134,9.919233333,22.25766667,27.01388
21.13333333,1.004463333,9.927466667,22.2494,27.00563667
21.16666667,1.027586667,9.9357,22.24113333,26.99739333
21.2,1.05071,9.943933333,22.23286667,26.98915
21.23333333,1.073833333,9.952166667,22.2246,26.98090667
21.26666667,1.096956667,9.9604,22.21633333,26.97266333
21.3,1.12008,9.968633333,22.20806667,26.96442
21.33333333,1.143203333,9.969333333,22.1998,26.95617667
21.36666667,1.166326667,9.9612,22.19153333,26.94793333
21.4,1.18945,9.953066667,22.18326667,26.93969
21.43333333,1.212573333,9.944933333,22.175,26.93144667
21.46666667,1.235696667,9.9368,22.16673333,26.92320333
21.5,1.25882,9.928666667,22.15846667,26.91496
21.53333333,1.281943333,9.920533333,22.1502,26.90671667
21.56666667,1.305066667,9.9124,22.14193333,26.89847333
21.6,1.32819,9.904266667,22.13366667,26.89023
21.63333333,1.351313333,9.896133333,22.1254,26.88198667
21.66666667,1.374436667,9.888,22.11713333,26.87374333
21.7,1.39756,9.879866667,22.10886667,26.8655
21.73333333,1.418113333,9.871733333,22.1006,26.85725667
21.76666667,1.433906667,9.8636,22.09233333,26.84901333
21.8,1.44727,9.855466667,22.08406667,26.84077
21.83333333,1.460633333,9.847333333,22.0758,26.83252667
21.86666667,1.473996667,9.8392,22.06753333,26.82428333
21.9,1.48736,9.831066667,22.05926667,26.81604
21.93333333,1.460263333,9.822933333,22.051,26.80777333
21.96666667,1.433166667,9.8148,22.04273333,26.80198667
22,1.40607,9.806666667,22.03446667,26.79868
22.03333333,1.378973333,9.798533333,22.0262,26.79537333
22.06666667,1.351876667,9.7904,22.01793333,26.79206667
22.1,1.32478,9.782266667,22.00966667,26.78876
22.13333333,1.297683333,9.774133333,22.0014,26.78545333
22.16666667,1.270586667,9.766,21.99313333,26.78214667
22.2,1.24349,9.757833333,21.98486667,26.77884
22.23333333,1.216393333,9.749666667,21.9766,26.77553333
22.26666667,1.189296667,9.7415,21.96833333,26.77222667
22.3,1.1622,9.733333333,21.96006667,26.76892
22.33333333,1.135103333,9.725166667,21.9518,26.76561333
22.36666667,1.108006667,9.717,21.94353333,26.76230667
22.4,1.08091,9.708833333,21.93526667,26.759
22.43333333,1.053813333,9.700666667,21.927,26.75569333
22.46666667,1.026716667,9.6925,21.91873333,26.75238667
22.5,0.99962,9.684333333,21.91046667,26.74908
22.53333333,0.972523333,9.676166667,21.919,26.74577333
22.56666667,0.945426667,9.668,21.9355,26.74246667
22.6,0.91833,9.659833333,21.952,26.73916
22.63333333,0.891233333,9.651666667,21.9685,26.73585333
22.66666667,0.864136667,9.6435,21.985,26.73254667
22.7,0.83704,9.635333333,22.0015,26.72924
22.73333333,0.809943333,9.627166667,22.018,26.72593333
22.76666667,0.782846667,9.619,22.0345,26.72262667
22.8,0.76551,9.610833333,22.051,26.71932
22.83333333,0.748173333,9.588366667,22.04273333,26.71601333
22.86666667,0.730836667,9.5636,22.03446667,26.65484
22.9,0.7135,9.538833333,22.0262,26.57456667
22.93333333,0.690353333,9.514066667,22.01793333,26.53397333
22.96666667,0.667206667,9.4893,22.00966667,26.49338
23,0.64406,9.464533333,22.0014,26.45278667
23.03333333,0.620913333,9.439766667,21.99313333,26.41219333
23.06666667,0.597766667,9.415,21.98486667,26.3716
23.1,0.57462,9.423266667,21.9766,26.35829667
23.13333333,0.551473333,9.431533333,21.96833333,26.35086667
23.16666667,0.528326667,9.4398,21.96006667,26.33186333
23.2,0.50518,9.448066667,21.9518,26.31286
23.23333333,0.482033333,9.456333333,21.94353333,26.29385667
23.26666667,0.458886667,9.4646,21.93526667,26.27485333
23.3,0.43574,9.472866667,21.927,26.25585
23.33333333,0.412593333,9.481133333,21.91873333,26.23684667
23.36666667,0.389446667,9.4894,21.91046667,26.23022333
23.4,0.3663,9.497666667,21.9022,26.2236
23.43333333,0.343153333,9.505933333,21.8774,26.21697667
23.46666667,0.320006667,9.5142,21.8526,26.21035333
23.5,0.29686,9.522466667,21.8278,26.20373
23.53333333,0.273713333,9.530733333,21.803,26.19710667
23.56666667,0.250566667,9.539,21.76173333,26.19048333
23.6,0.22742,9.547266667,21.72046667,26.18386
23.63333333,0.204273333,9.555533333,21.6792,26.17723667
23.66666667,0.181126667,9.5638,21.63793333,26.17061333
23.7,0.15798,9.572066667,21.61363333,26.16399
23.73333333,0.134833333,9.580333333,21.6054,26.15736667
23.76666667,0.111686667,9.5886,21.59716667,26.15074333
23.8,0.08854,9.596866667,21.58893333,26.14412
23.83333333,0.065393333,9.605133333,21.5807,26.13749667
23.86666667,0.042246667,9.6134,21.57246667,26.13087333
23.9,0.0191,9.621666667,21.56423333,26.12425
23.93333333,0.04801,9.629933333,21.556,26.1292
23.96666667,0.07692,9.6382,21.54773333,26.13415
24,0.10583,9.646466667,21.53946667,26.1391
24.03333333,0.13474,9.654733333,21.5312,26.14405
24.06666667,0.16365,9.663,21.52293333,26.149
24.1,0.19256,9.646466667,21.51466667,26.15395
24.13333333,0.22147,9.629933333,21.5064,26.1589
24.16666667,0.25038,9.6134,21.49813333,26.16385
24.2,0.27929,9.596866667,21.48986667,26.1688
24.23333333,0.3082,9.580333333,21.4816,26.17375
24.26666667,0.33711,9.5638,21.47333333,26.18452
24.3,0.36602,9.547266667,21.46506667,26.22114
24.33333333,0.39493,9.530733333,21.4568,26.25776
24.36666667,0.42384,9.5142,21.44853333,26.33622
24.4,0.45275,9.497666667,21.44026667,26.42166667
24.43333333,0.48166,9.481133333,21.432,26.50711333
24.46666667,0.51057,9.4646,21.42373333,26.59256
24.5,0.53948,9.448533333,21.41546667,26.6102
24.53333333,0.56839,9.481566667,21.4072,26.6102
24.56666667,0.5973,9.5146,21.39893333,26.6102
24.6,0.62621,9.547633333,21.39066667,26.58707667
24.63333333,0.65512,9.580666667,21.3824,26.56395333
24.66666667,0.68403,9.6137,21.37413333,26.54083
24.7,0.71294,9.646733333,21.36586667,26.51770667
24.73333333,0.74185,9.679766667,21.3576,26.45013333
24.76666667,0.77076,9.7128,21.34933333,26.37038
24.8,0.79723,9.745833333,21.34106667,26.29062667
24.83333333,0.8237,9.778866667,21.3328,26.24066
24.86666667,0.85017,9.8119,21.32453333,26.20648
24.9,0.87664,9.844933333,21.31626667,26.1886
24.93333333,0.86265,9.877966667,21.308,26.17705
24.96666667,0.84866,9.911,21.29973333,26.1655
25,0.83467,9.8862,21.29146667,26.15395
25.03333333,0.82068,9.8614,21.2832,26.1424
25.06666667,0.80669,9.8366,21.27493333,26.13085
25.1,0.7927,9.8118,21.26666667,26.1193
25.13333333,0.77871,9.787,21.2584,26.10775
25.16666667,0.76472,9.7622,21.25013333,26.0962
25.2,0.75073,9.7374,21.24186667,26.08465
25.23333333,0.73674,9.7126,21.2336,26.0731
25.26666667,0.72275,9.6878,21.22533333,26.05021
25.3,0.70876,9.663,21.21706667,26.02708667
25.33333333,0.69477,9.6382,21.2088,26.01027
25.36666667,0.68078,9.6134,21.20053333,26.00614667
25.4,0.66679,9.5886,21.19226667,25.9908
25.43333333,0.6528,9.6132,21.184,25.96934
25.46666667,0.63881,9.646233333,21.17573333,25.94788
25.5,0.62482,9.679266667,21.16746667,25.92642
25.53333333,0.61083,9.7123,21.1592,25.90496
25.56666667,0.59684,9.745333333,21.15093333,25.8835
25.6,0.58285,9.778366667,21.14266667,25.88434
25.63333333,0.56886,9.8114,21.1344,25.88518
25.66666667,0.55487,9.844433333,21.12613333,25.88938
25.7,0.54088,9.877466667,21.11786667,25.91334
25.73333333,0.52689,9.9105,21.10953333,25.9373
25.76666667,0.5129,9.943533333,21.08476667,25.96126
25.8,0.50623,9.976566667,21.06,25.98522
25.83333333,0.49956,10.0096,21.06,26.00918
25.86666667,0.49289,10.04263333,21.06,26.03314
25.9,0.48622,10.07566667,21.06,26.03927333
25.93333333,0.485313333,10.1087,21.06,26.04258
25.96666667,0.484406667,10.1076,21.05173333,26.04588667
26,0.4835,10.09133333,21.04346667,26.04919333
26.03333333,0.482593333,10.07506667,21.0352,26.0525
26.06666667,0.481686667,10.0588,21.02693333,26.05580667
26.1,0.48078,10.04253333,21.01866667,26.05911333
26.13333333,0.479873333,10.02626667,21.0104,26.06242
26.16666667,0.478966667,10.01,21.00213333,26.06572667
26.2,0.47806,9.9937,20.99386667,26.06903333
26.23333333,0.477153333,9.9774,20.9856,26.07234
26.26666667,0.476246667,9.9611,20.97733333,26.07564667
26.3,0.47534,9.9448,20.96906667,26.07895333
26.33333333,0.474433333,9.9285,20.9608,26.08226
26.36666667,0.473526667,9.9122,20.95253333,26.09714
26.4,0.47262,9.8959,20.94426667,26.13367
26.43333333,0.471713333,9.8796,20.936,26.17544
26.46666667,0.470806667,9.8633,20.92773333,26.21721
26.5,0.4699,9.847,20.91946667,26.25898
26.53333333,0.468993333,9.8307,20.9112,26.30075
26.56666667,0.468086667,9.8144,20.90293333,26.34252
26.6,0.46718,9.7981,20.89466667,26.36476
26.63333333,0.466273333,9.8116,20.8864,26.387
26.66666667,0.465366667,9.7655,20.87813333,26.40924
26.7,0.46446,9.7492,20.86986667,26.43148
26.73333333,0.463553333,9.7329,20.8616,26.45372
26.76666667,0.462646667,9.7166,20.85333333,26.47596
26.8,0.45686,9.7003,20.84506667,26.4982
26.83333333,0.451073333,9.684,20.8368,26.52044
26.86666667,0.445286667,9.6677,20.82853333,26.54268
26.9,0.4395,9.6514,20.82026667,26.56492
26.93333333,0.427926667,9.6351,20.812,26.58716
26.96666667,0.416353333,9.6188,20.7955,26.59204
27,0.40478,9.6025,20.779,26.57956
27.03333333,0.393206667,9.5862,20.7625,26.56708
27.06666667,0.381633333,9.5699,20.746,26.5546
27.1,0.37006,9.5536,20.7428,26.54212
27.13333333,0.358486667,9.5373,20.7511,26.52964
27.16666667,0.346913333,9.521,20.7594,26.51716
27.2,0.33534,9.553566667,20.7677,26.50468
27.23333333,0.323766667,9.586133333,20.776,26.4922
27.26666667,0.312193333,9.6187,20.7843,26.47972
27.3,0.30062,9.651266667,20.7926,26.47502667
27.33333333,0.289046667,9.683833333,20.8009,26.47897333
27.36666667,0.277473333,9.7164,20.8092,26.48292
27.4,0.2659,9.748966667,20.8175,26.48686667
27.43333333,0.254326667,9.781533333,20.8258,26.49081333
27.46666667,0.242753333,9.8141,20.8341,26.49476
27.5,0.23118,9.846666667,20.8424,26.49870667
27.53333333,0.219606667,9.879233333,20.8507,26.50265333
27.56666667,0.208033333,9.9118,20.859,26.5066
27.6,0.19646,9.944366667,20.8673,26.49273333
27.63333333,0.184886667,9.976933333,20.8756,26.47886667
27.66666667,0.173313333,10.0095,20.8839,26.465
27.7,0.16174,10.04206667,20.8922,26.45113333
27.73333333,0.150166667,10.07463333,20.9005,26.43726667
27.76666667,0.138593333,10.1072,20.9088,26.4234
27.8,0.12458,10.13976667,20.9171,26.40953333
27.83333333,0.110566667,10.158,20.9254,26.39566667
27.86666667,0.096553333,10.158,20.9337,26.3818
27.9,0.08254,10.158,20.942,26.36793333
27.93333333,0.114796667,10.158,20.91706667,26.35406667
27.96666667,0.147053333,10.158,20.89213333,26.3402
28,0.17931,10.17453333,20.8672,26.32633333
28.03333333,0.211566667,10.19106667,20.84226667,26.31246667
28.06666667,0.243823333,10.2076,20.81733333,26.2986
28.1,0.27608,10.22413333,20.812,26.28473333
28.13333333,0.308336667,10.24066667,20.812,26.27086667
28.16666667,0.340593333,10.2572,20.812,26.257
28.2,0.37285,10.27373333,20.812,26.24313333
28.23333333,0.405106667,10.29026667,20.812,26.22926667
28.26666667,0.437363333,10.3068,20.812,26.2154
28.3,0.46962,10.32333333,20.812,26.20153333
28.33333333,0.501876667,10.33986667,20.796,26.18766667
28.36666667,0.534133333,10.3564,20.7795,26.1738
28.4,0.56639,10.37293333,20.763,26.15993333
28.43333333,0.598646667,10.38946667,20.7465,26.14606667
28.46666667,0.630903333,10.406,20.73,26.1322
28.5,0.66316,10.41666667,20.7135,26.11833333
28.53333333,0.695416667,10.40853333,20.697,26.10446667
28.56666667,0.727673333,10.4004,20.6805,26.0906
28.6,0.75993,10.39226667,20.664,26.08417333
28.63333333,0.792186667,10.38413333,20.6475,26.07774667
28.66666667,0.824443333,10.376,20.631,26.07132
28.7,0.8567,10.36786667,20.6145,26.07417333
28.73333333,0.888956667,10.35973333,20.598,26.08086667
28.76666667,0.921213333,10.3516,20.5815,26.08756
28.8,0.95591,10.34346667,20.565,26.09425333
28.83333333,0.990606667,10.33533333,20.57323333,26.10094667
28.86666667,1.025303333,10.3272,20.58146667,26.10764
28.9,1.06,10.31906667,20.5897,26.11433333
28.93333333,1.094696667,10.31093333,20.59793333,26.12102667
28.96666667,1.129393333,10.3028,20.60616667,26.12772
29,1.16409,10.29466667,20.6144,26.13441333
29.03333333,1.198786667,10.28653333,20.62263333,26.14110667
29.06666667,1.22635,10.2784,20.63086667,26.1478
29.1,1.24122,10.27026667,20.6391,26.15449333
29.13333333,1.25609,10.26213333,20.64733333,26.16118667
29.16666667,1.27096,10.254,20.65556667,26.16788
29.2,1.28583,10.24586667,20.64733333,26.17457333
29.23333333,1.3007,10.23773333,20.6391,26.18126667
29.26666667,1.31557,10.2296,20.63086667,26.18796
29.3,1.33044,10.22146667,20.62263333,26.19465333
29.33333333,1.34531,10.21333333,20.6144,26.20134667
29.36666667,1.35764,10.2052,20.60616667,26.20804
29.4,1.34788,10.19706667,20.59793333,26.21473333
29.43333333,1.33812,10.18893333,20.5897,26.22142667
29.46666667,1.32836,10.1808,20.58146667,26.22812
29.5,1.3186,10.17266667,20.57323333,26.23481333
29.53333333,1.30884,10.16453333,20.565,26.22993333
29.56666667,1.29908,10.1564,20.56466667,26.20190667
29.6,1.28932,10.14826667,20.6142,26.18364
29.63333333,1.27956,10.14013333,20.66373333,26.16537333
29.66666667,1.2698,10.132,20.71326667,26.14710667
29.7,1.26004,10.12386667,20.7628,26.12884
29.73333333,1.25028,10.11573333,20.79553333,26.11057333
29.76666667,1.24052,10.1076,20.80376667,26.09230667
29.8,1.225066667,10.09946667,20.812,26.07404
29.83333333,1.209613333,10.09133333,20.7955,26.05577333
29.86666667,1.2088,10.0832,20.779,26.03750667
29.9,1.207986667,10.07506667,20.7625,26.01924
29.93333333,1.207173333,10.06693333,20.746,26.00097333
29.96666667,1.20636,10.0588,20.7295,25.98270667
30,1.205546667,10.05066667,20.713,25.96444
30.03333333,1.204733333,10.04253333,20.6965,25.96932
30.06666667,1.20392,10.0344,20.68,25.9742
30.1,1.203106667,10.02626667,20.6635,25.97908
30.13333333,1.202293333,10.01813333,20.647,25.98396
30.16666667,1.20148,10.01,20.6305,25.98884
30.2,1.200666667,9.9937,20.614,25.99372
30.23333333,1.199853333,9.9774,20.5975,25.9986
30.26666667,1.19904,9.9611,20.581,26.00348
30.3,1.198226667,9.9448,20.5645,26.00836
30.33333333,1.197413333,9.9285,20.548,26.01324
30.36666667,1.1966,9.9122,20.5315,26.02228
30.4,1.195786667,9.8959,20.515,26.03366667
30.43333333,1.194973333,9.8796,20.4985,26.04505333
30.46666667,1.19416,9.8633,20.482,26.05644
30.5,1.193346667,9.847,20.4655,26.06782667
30.53333333,1.192533333,9.8307,20.449,26.07921333
30.56666667,1.19172,9.8144,20.4325,26.0906
30.6,1.190906667,9.7981,20.416,26.07352
30.63333333,1.190093333,9.7818,20.3995,26.05644
30.66666667,1.18928,9.7655,20.383,26.03936
30.7,1.188466667,9.7492,20.3665,26.02228
30.73333333,1.187653333,9.7329,20.35,26.0108
30.76666667,1.18684,9.7166,20.3335,26.00348
30.8,1.203106667,9.7003,20.317,25.99616
30.83333333,1.219373333,9.684,20.30873333,25.98884
30.86666667,1.24053,9.6677,20.30046667,25.98152
30.9,1.261686667,9.6514,20.2922,25.9742
